SRX,index,!Sample_status,!Sample_submission_date,!Sample_last_update_date,!Sample_type,!Sample_channel_count,!Sample_source_name_ch1,!Sample_organism_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_molecule_ch1,!Sample_extract_protocol_ch1,!Sample_extract_protocol_ch1,!Sample_taxid_ch1,!Sample_description,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_platform_id,!Sample_contact_name,!Sample_contact_email,!Sample_contact_laboratory,!Sample_contact_institute,!Sample_contact_address,!Sample_contact_city,!Sample_contact_zip/postal_code,!Sample_contact_country,!Sample_data_row_count,!Sample_instrument_model,!Sample_library_selection,!Sample_library_source,!Sample_library_strategy,!Sample_relation,!Sample_relation,!Sample_supplementary_file_1,!series_matrix_table_begin,ID_REF,!series_matrix_table_end,ct
SRX259315,GSM1112700,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Mid 2-cell stage blastomere (34-40h post-fertilization),Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Mid 2-cell stage blastomere (34-40h post-fertilization),,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Mid 2-cell stage embryo 5 cell 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259315,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997492,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112700/suppl/GSM1112700_mid2cell_5-1_expression.txt.gz,,GSM1112700,,2C
SRX259316,GSM1112701,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Mid 2-cell stage blastomere (34-40h post-fertilization),Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Mid 2-cell stage blastomere (34-40h post-fertilization),,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Mid 2-cell stage embryo 5 cell 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259316,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997493,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112701/suppl/GSM1112701_mid2cell_5-2_expression.txt.gz,,GSM1112701,,2C
SRX259317,GSM1112702,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Mid 2-cell stage blastomere (34-40h post-fertilization),Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Mid 2-cell stage blastomere (34-40h post-fertilization),,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Mid 2-cell stage embryo 6 cell 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259317,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997494,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112702/suppl/GSM1112702_mid2cell_6-1_expression.txt.gz,,GSM1112702,,2C
SRX259318,GSM1112703,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Mid 2-cell stage blastomere (34-40h post-fertilization),Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Mid 2-cell stage blastomere (34-40h post-fertilization),,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Mid 2-cell stage embryo 6 cell 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259318,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997495,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112703/suppl/GSM1112703_mid2cell_6-2_expression.txt.gz,,GSM1112703,,2C
SRX259319,GSM1112704,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Mid 2-cell stage blastomere (34-40h post-fertilization),Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Mid 2-cell stage blastomere (34-40h post-fertilization),,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Mid 2-cell stage embryo 7 cell 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259319,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997496,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112704/suppl/GSM1112704_mid2cell_7-1_expression.txt.gz,,GSM1112704,,2C
SRX259320,GSM1112705,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Mid 2-cell stage blastomere (34-40h post-fertilization),Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Mid 2-cell stage blastomere (34-40h post-fertilization),,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Mid 2-cell stage embryo 7 cell 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259320,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997497,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112705/suppl/GSM1112705_mid2cell_7-2_expression.txt.gz,,GSM1112705,,2C
SRX259381,GSM1112766,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Zygote,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Zygote,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Zygote 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259381,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997558,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112766/suppl/GSM1112766_zy1_expression.txt.gz,,GSM1112766,,Zygote
SRX259382,GSM1112767,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Zygote,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Zygote,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Zygote 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259382,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997559,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112767/suppl/GSM1112767_zy2_expression.txt.gz,,GSM1112767,,Zygote
SRX259383,GSM1112768,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Zygote,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Zygote,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Zygote 3,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259383,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997560,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112768/suppl/GSM1112768_zy3_expression.txt.gz,,GSM1112768,,Zygote
SRX259384,GSM1112769,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,Zygote,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: Zygote,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,Zygote 4,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259384,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997561,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112769/suppl/GSM1112769_zy4_expression.txt.gz,,GSM1112769,,Zygote
SRX386062,GSM1278009,Public on Jan 10 2014,Dec 03 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,"We used Smart-seq2, as described by Picelli et al. Nature methods 2013 (PMID 24056875)",10090,Two 16-cell stage blastomeres 6 split a,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates (but for Smart-seq2 samples we used rna-star against the genome)",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions  (but for Smart-seq2 samples we used rna-star)",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN02429298,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX386062,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1278nnn/GSM1278009/suppl/GSM1278009_16cell_2pooled_split6a_expression.txt.gz,,GSM1278009,,16C
SRX386063,GSM1278010,Public on Jan 10 2014,Dec 03 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,"We used Smart-seq2, as described by Picelli et al. Nature methods 2013 (PMID 24056875)",10090,Two 16-cell stage blastomeres 6 split b,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates (but for Smart-seq2 samples we used rna-star against the genome)",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions  (but for Smart-seq2 samples we used rna-star)",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN02429299,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX386063,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1278nnn/GSM1278010/suppl/GSM1278010_16cell_2pooled_split6b_expression.txt.gz,,GSM1278010,,16C
SRX386064,GSM1278011,Public on Jan 10 2014,Dec 03 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,"We used Smart-seq2, as described by Picelli et al. Nature methods 2013 (PMID 24056875)",10090,Two 16-cell stage blastomeres 8 split a,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates (but for Smart-seq2 samples we used rna-star against the genome)",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions  (but for Smart-seq2 samples we used rna-star)",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN02429266,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX386064,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1278nnn/GSM1278011/suppl/GSM1278011_16cell_2pooled_split8a_expression.txt.gz,,GSM1278011,,16C
SRX386065,GSM1278012,Public on Jan 10 2014,Dec 03 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,"We used Smart-seq2, as described by Picelli et al. Nature methods 2013 (PMID 24056875)",10090,Two 16-cell stage blastomeres 8 split b,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates (but for Smart-seq2 samples we used rna-star against the genome)",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions  (but for Smart-seq2 samples we used rna-star)",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN02429268,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX386065,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1278nnn/GSM1278012/suppl/GSM1278012_16cell_2pooled_split8b_expression.txt.gz,,GSM1278012,,16C
SRX386066,GSM1278013,Public on Jan 10 2014,Dec 03 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,"We used Smart-seq2, as described by Picelli et al. Nature methods 2013 (PMID 24056875)",10090,Two 16-cell stage blastomere 1 split a,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates (but for Smart-seq2 samples we used rna-star against the genome)",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions  (but for Smart-seq2 samples we used rna-star)",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN02429267,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX386066,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1278nnn/GSM1278013/suppl/GSM1278013_16cell_split1a_expression.txt.gz,,GSM1278013,,16C
